Gender,Race,Age,City,State,Weapon,Relationship,Solved,KMeans_Cluster,GMM_Cluster,DBSCAN_Cluster
Male,White,45,Montezuma,Colorado,Handgun,Brother,Yes,0,4,-1
Male,White,27,Taylor,Texas,Handgun,Stranger,Yes,1,2,-1
Male,Black,25,District of Columbia,District of Columbia,Firearm,,No,1,2,42
Male,White,0,Dakota,Minnesota,Blunt Object,,Yes,1,1,-1
Male,Black,23,Warren,Mississippi,Handgun,Husband,Yes,1,3,-1
Male,Black,23,Fulton,Georgia,Handgun,Stranger,Yes,1,3,75
Female,White,49,Tulsa,Oklahoma,Handgun,,Yes,0,2,-1
Male,Black,19,Genesee,Michigan,Firearm,,No,1,2,-1
Male,Black,20,Richmond,Virginia,Firearm,,Yes,1,3,-1
Female,White,21,Hennepin,Minnesota,Shotgun,Stranger,Yes,1,2,-1
Male,Black,38,Mercer,New Jersey,Blunt Object,Acquaintance,Yes,1,3,-1
Female,White,0,Howard,Missouri,,,Yes,1,0,-1
Male,Black,33,Wayne,Michigan,Handgun,Acquaintance,Yes,1,3,17
Male,White,29,Van Buren,Michigan,Firearm,,Yes,1,4,-1
Female,White,13,Lenoir,North Carolina,Rifle,Acquaintance,Yes,1,0,-1
Male,White,56,Harris,Texas,Rifle,Common-Law Husband,Yes,0,4,-1
Male,White,31,Broward,Florida,Blunt Object,,Yes,1,2,-1
Male,Black,48,Shelby,Texas,Handgun,Acquaintance,Yes,0,2,-1
Female,White,24,Maricopa,Arizona,Handgun,,No,1,2,-1
Male,Black,43,Henry,Virginia,Handgun,Wife,Yes,1,2,-1
Male,Black,33,Shelby,Tennessee,Handgun,Acquaintance,Yes,1,2,46
Male,Black,27,Cook,Illinois,Handgun,,Yes,1,3,28
Male,Black,39,Los Angeles,California,Shotgun,Acquaintance,Yes,1,3,-1
Female,Black,26,Durham,North Carolina,Strangulation,,No,1,2,-1
Male,White,26,Los Angeles,California,,,No,1,2,16
Male,White,31,Dallas,Texas,Handgun,In-Law,Yes,1,2,-1
Female,Black,24,Henry,Virginia,Handgun,Acquaintance,Yes,1,2,-1
Male,White,34,Dade,Florida,Knife,,Yes,1,2,-1
Male,Black,37,Wayne,Michigan,Handgun,,Yes,1,3,17
Female,White,33,Santa Cruz,California,Handgun,Stranger,Yes,1,0,-1
Male,Black,39,Milwaukee,Wisconsin,Handgun,Acquaintance,Yes,1,2,30
Female,White,86,Alameda,California,Strangulation,Acquaintance,Yes,0,2,-1
Male,White,7,Montgomery,Virginia,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,20,Long,Georgia,Shotgun,Acquaintance,Yes,1,3,-1
Male,Black,24,New York,New York,Handgun,,No,1,2,7
Male,Black,19,Shelby,Tennessee,Handgun,,No,1,2,46
Male,White,43,San Bernardino,California,Handgun,Acquaintance,Yes,0,2,61
Male,White,35,New York,New York,Handgun,Stranger,No,1,2,19
Male,White,18,Tulsa,Oklahoma,Handgun,,Yes,1,2,-1
Female,Black,30,Los Angeles,California,Firearm,,Yes,1,2,-1
Male,White,30,Los Angeles,California,Handgun,Stranger,Yes,1,2,2
Male,White,27,San Diego,California,Shotgun,Husband,Yes,1,2,-1
Female,Black,23,Mobile,Alabama,Blunt Object,,No,1,2,-1
Female,Black,22,Los Angeles,California,Shotgun,Wife,Yes,1,2,-1
Male,White,30,Beaver,Oklahoma,Shotgun,Son,Yes,1,1,-1
Male,Black,29,Duval,Florida,Handgun,,Yes,1,3,12
Male,White,16,Fayette,Pennsylvania,Handgun,Acquaintance,Yes,1,1,-1
Male,Asian/Pacific Islander,20,Plumas,California,Firearm,Stranger,Yes,1,1,-1
Male,Black,21,St. Louis city,Missouri,Handgun,,No,1,2,47
Male,White,37,Los Angeles,California,Handgun,,No,1,2,16
Male,White,18,Harris,Texas,Handgun,Acquaintance,Yes,1,2,62
Male,Black,20,Essex,New Jersey,Handgun,Acquaintance,No,1,3,36
Male,Black,39,Los Angeles,California,Shotgun,Stranger,Yes,1,3,-1
Male,Black,37,Jackson,Missouri,Handgun,Acquaintance,Yes,1,2,40
Male,White,33,Ventura,California,Firearm,Acquaintance,Yes,1,1,-1
Male,White,25,Los Angeles,California,,Friend,Yes,1,2,-1
Male,Black,35,Bexar,Texas,Shotgun,,Yes,1,2,-1
Male,Black,35,Orange,Florida,Firearm,,Yes,1,2,-1
Male,Black,61,Muskegon,Michigan,Handgun,,No,0,4,-1
Female,Black,27,Greenville,South Carolina,Handgun,Acquaintance,Yes,1,4,-1
Male,Black,43,Los Angeles,California,Handgun,,No,1,3,27
Male,White,27,Cuyahoga,Ohio,Knife,Stranger,Yes,1,2,-1
Male,Black,9,Broward,Florida,Firearm,,Yes,1,3,-1
Male,Black,45,Montgomery,Ohio,Handgun,Stranger,Yes,1,2,-1
Male,White,20,New York,New York,Handgun,,Yes,1,2,1
Male,White,1,Summit,Utah,Blunt Object,Acquaintance,Yes,1,1,-1
Female,White,77,Cook,Illinois,Blunt Object,Stranger,Yes,0,2,-1
Male,White,22,Webb,Texas,Handgun,Stranger,Yes,1,1,-1
Male,White,53,Pulaski,Virginia,,,Yes,0,2,-1
Male,Black,43,Cook,Illinois,Blunt Object,Stranger,Yes,1,3,-1
Male,Black,99,District of Columbia,District of Columbia,Knife,,No,0,2,-1
Male,White,38,Denver,Colorado,Handgun,,No,1,2,-1
Male,White,24,New York,New York,Handgun,Stranger,No,1,2,19
Female,White,49,Stokes,North Carolina,,Girlfriend,Yes,0,0,-1
Male,Black,19,Broome,New York,Handgun,Acquaintance,Yes,1,4,-1
Male,White,23,New York,New York,Handgun,,No,1,2,1
Male,Black,35,Crittenden,Arkansas,Knife,Acquaintance,Yes,1,3,-1
Male,White,18,Bexar,Texas,Handgun,,No,1,2,49
Male,Asian/Pacific Islander,49,San Joaquin,California,Handgun,,No,0,2,-1
Male,White,36,Marion,Indiana,Knife,Acquaintance,Yes,1,2,-1
Female,Black,27,Baltimore city,Maryland,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,33,San Diego,California,Handgun,Stranger,Yes,1,2,-1
Female,Black,44,Wayne,Michigan,Knife,,No,0,2,-1
Female,Black,29,Shelby,Tennessee,Handgun,Acquaintance,Yes,1,2,-1
Female,White,48,Polk,Texas,Handgun,In-Law,Yes,0,2,-1
Male,Black,35,De Kalb,Georgia,Handgun,,Yes,1,2,26
Male,White,0,San Joaquin,California,Blunt Object,,Yes,1,2,-1
Male,Black,38,Clark,Nevada,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,29,Milwaukee,Wisconsin,Handgun,Acquaintance,Yes,1,2,30
Male,Black,14,Galveston,Texas,Handgun,Stepson,Yes,1,3,-1
Female,Black,3,New York,New York,,Daughter,Yes,1,2,-1
Male,Black,37,Lake,Indiana,Handgun,Acquaintance,Yes,1,3,56
Male,White,24,Baltimore,Maryland,Shotgun,Acquaintance,Yes,1,2,-1
Male,Black,25,Westchester,New York,Handgun,Friend,Yes,1,2,-1
Male,White,27,Los Angeles,California,Handgun,,No,1,2,16
Female,White,16,Fayette,Kentucky,Handgun,Daughter,Yes,1,0,-1
Male,Black,50,Dallas,Texas,Handgun,,Yes,0,2,23
Male,White,38,Riverside,California,Handgun,,No,1,2,10
Male,White,18,Los Angeles,California,Firearm,,No,1,2,54
Female,White,0,Broward,Florida,Blunt Object,Neighbor,Yes,1,2,-1
Female,White,72,Josephine,Oregon,Blunt Object,Family,Yes,0,2,-1
Male,White,62,Tulsa,Oklahoma,Blunt Object,Acquaintance,Yes,0,2,-1
Male,White,64,Lake,Ohio,Blunt Object,Acquaintance,Yes,0,2,-1
Male,Black,56,Jefferson,Alabama,Handgun,Stepfather,Yes,0,2,-1
Male,White,32,Nassau,New York,Blunt Object,Boyfriend/Girlfriend,Yes,1,1,-1
Female,Black,33,Marion,Indiana,Handgun,Wife,Yes,1,2,-1
Female,Black,28,Fulton,Georgia,Strangulation,Acquaintance,Yes,1,2,-1
Female,Black,17,San Diego,California,Handgun,Girlfriend,Yes,1,2,-1
Male,Black,21,Baltimore city,Maryland,Handgun,,Yes,1,2,6
Male,White,45,Burlington,New Jersey,Knife,Stranger,Yes,0,4,-1
Male,Black,25,Dade,Florida,Handgun,,Yes,1,2,21
Male,White,35,Caldwell,North Carolina,Handgun,Acquaintance,Yes,1,4,-1
Male,Black,53,Volusia,Florida,Knife,Son,Yes,0,2,-1
Male,White,28,Dane,Wisconsin,,Stranger,Yes,1,1,-1
Male,White,28,Bexar,Texas,Handgun,Acquaintance,Yes,1,2,49
Male,Black,42,Shelby,Tennessee,Handgun,Stranger,Yes,1,2,-1
Male,White,23,San Diego,California,Handgun,Acquaintance,Yes,1,2,73
Male,Black,39,Suffolk,Massachusetts,Knife,,No,1,2,-1
Female,Black,68,Baltimore city,Maryland,Blunt Object,Family,Yes,0,2,-1
Male,White,33,El Dorado,California,Firearm,,No,1,1,-1
Male,White,1,Maricopa,Arizona,Handgun,Family,Yes,1,2,-1
Male,White,54,Searcy,Arkansas,Handgun,Acquaintance,Yes,0,4,-1
Male,White,37,Monmouth,New Jersey,Blunt Object,Acquaintance,Yes,1,1,-1
Male,White,23,New York,New York,Handgun,Acquaintance,No,1,2,1
Male,Black,24,District of Columbia,District of Columbia,Firearm,,Yes,1,2,42
Male,White,30,Cook,Illinois,Knife,Acquaintance,Yes,1,2,-1
Male,Black,21,Wayne,Michigan,Rifle,,Yes,1,3,-1
Male,Black,25,Orleans,Louisiana,Handgun,,No,1,2,22
Male,White,22,Stanislaus,California,Handgun,,Yes,1,2,-1
Male,Black,16,Hillsborough,Florida,Handgun,,Yes,1,2,-1
Female,White,23,Mercer,West Virginia,Blunt Object,Acquaintance,Yes,1,0,-1
Male,White,52,Sarasota,Florida,Blunt Object,,Yes,0,4,-1
Male,Black,22,Bay,Florida,Shotgun,Friend,Yes,1,4,-1
Female,White,83,Los Angeles,California,Firearm,Wife,Yes,0,2,-1
Male,White,31,Riverside,California,Knife,Friend,Yes,1,2,-1
Male,White,31,Los Angeles,California,Knife,Friend,Yes,1,2,-1
Male,Black,36,Wayne,Michigan,Knife,Acquaintance,Yes,1,3,76
Male,Black,25,Pierce,Washington,Handgun,Stranger,Yes,1,3,-1
Male,White,28,Greenville,South Carolina,Knife,Stranger,Yes,1,4,-1
Male,White,55,Yolo,California,,Stranger,Yes,0,4,-1
Male,White,40,Colonial Heights,Virginia,Knife,Friend,Yes,0,4,-1
Male,Black,28,Cook,Illinois,Handgun,Friend,Yes,1,3,-1
Male,Black,23,San Francisco,California,Blunt Object,,Yes,1,3,-1
Male,Asian/Pacific Islander,15,King,Washington,Handgun,,No,1,2,-1
Male,Black,16,Baltimore city,Maryland,Handgun,,No,1,2,6
Female,White,19,Los Angeles,California,Handgun,,Yes,1,2,39
Male,Black,18,Tarrant,Texas,Handgun,,No,1,2,-1
Male,Black,16,Warren,Mississippi,Handgun,Acquaintance,Yes,1,3,-1
Male,Black,24,Berks,Pennsylvania,Handgun,Acquaintance,Yes,1,3,-1
Male,White,16,Merced,California,Handgun,,Yes,1,1,-1
Male,White,15,Lehigh,Pennsylvania,Shotgun,Brother,Yes,1,2,-1
Male,Black,31,Pulaski,Arkansas,Handgun,Acquaintance,Yes,1,2,-1
Male,White,1,Lehigh,Pennsylvania,,Son,Yes,1,2,-1
Female,White,1,El Paso,Texas,Blunt Object,Daughter,Yes,1,0,-1
Female,Asian/Pacific Islander,40,Anne Arundel,Maryland,Blunt Object,Acquaintance,Yes,0,4,-1
Male,White,29,Harris,Texas,Handgun,Acquaintance,Yes,1,2,62
Female,Black,40,Henrico,Virginia,,,Yes,1,2,-1
Male,White,57,Maricopa,Arizona,Shotgun,,Yes,0,2,-1
Male,Black,46,San Francisco,California,Shotgun,,Yes,0,3,-1
Male,White,44,Suffolk,New York,Fire,Acquaintance,Yes,0,4,-1
Female,White,42,Wilkes,North Carolina,Handgun,Wife,Yes,0,4,-1
Male,White,46,Winnebago,Illinois,Handgun,,No,0,1,-1
Male,Black,23,Cook,Illinois,Handgun,,No,1,3,28
Male,Black,48,Dallas,Texas,Handgun,Acquaintance,Yes,0,2,23
Male,White,23,Tarrant,Texas,Handgun,,No,1,2,77
Male,White,62,San Augustine,Texas,Firearm,,No,0,4,-1
Female,White,29,Dawson,Nebraska,Firearm,Wife,Yes,1,0,-1
Male,Black,23,Los Angeles,California,Handgun,,No,1,3,27
Male,Black,13,Wayne,Michigan,Knife,Acquaintance,Yes,1,3,-1
Female,White,42,Boone,Kentucky,Knife,,Yes,0,0,-1
Male,Black,49,Hancock,Mississippi,,Acquaintance,Yes,0,4,-1
Male,Asian/Pacific Islander,27,San Diego,California,Knife,Stranger,No,1,2,-1
Female,White,30,Los Angeles,California,Handgun,,No,1,2,39
Male,White,42,Nueces,Texas,Blunt Object,Acquaintance,Yes,0,2,-1
Male,White,66,Upson,Georgia,Handgun,,No,0,4,-1
Female,White,93,Kings,California,Blunt Object,Stranger,Yes,0,2,-1
Female,White,23,Maricopa,Arizona,Handgun,,No,1,2,-1
Female,Black,0,Allegheny,Pennsylvania,Blunt Object,,Yes,1,2,-1
Male,White,60,Oklahoma,Oklahoma,Handgun,,No,0,2,-1
Female,White,14,King,Washington,,,No,1,2,-1
Female,White,39,Fulton,Georgia,Handgun,Stranger,Yes,0,2,-1
Female,White,36,Reno,Kansas,Handgun,Girlfriend,Yes,1,0,-1
Male,White,34,San Diego,California,Knife,Husband,Yes,1,2,-1
Male,White,48,Allen,Indiana,Blunt Object,,Yes,0,2,-1
Male,White,31,Pima,Arizona,Knife,Acquaintance,Yes,1,2,-1
Male,White,35,Onondaga,New York,Handgun,Acquaintance,Yes,1,2,-1
Male,White,22,Pulaski,Missouri,Knife,Family,Yes,1,2,-1
Male,White,36,New York,New York,Handgun,,No,1,2,1
Female,Black,40,Union,New Jersey,Blunt Object,Girlfriend,Yes,1,2,-1
Male,Black,15,Los Angeles,California,Handgun,,No,1,3,27
Male,White,1,New Castle,Delaware,Drowning,Son,Yes,1,1,-1
Female,Black,23,Hudson,New Jersey,Knife,Acquaintance,Yes,1,4,-1
Male,Black,34,Lake,Indiana,Handgun,Acquaintance,Yes,1,3,56
Male,Black,28,Dade,Florida,Handgun,,Yes,1,2,21
Male,White,36,Jefferson,Alabama,Handgun,Stranger,Yes,1,2,-1
Female,Black,51,Alameda,California,Handgun,,No,0,2,-1
Male,Black,27,New York,New York,Handgun,,No,1,2,7
Male,Black,27,San Bernardino,California,Handgun,Acquaintance,Yes,1,2,67
Male,Black,22,St. Louis city,Missouri,Rifle,Stranger,Yes,1,2,-1
Male,White,40,San Bernardino,California,Handgun,Stranger,Yes,1,2,60
Male,White,2,Philadelphia,Pennsylvania,,,No,1,2,44
Male,Black,50,Duval,Florida,Handgun,,Yes,0,3,12
Male,Black,60,Dallas,Texas,Blunt Object,,Yes,0,2,-1
Male,White,4,Orange,Florida,Rifle,Son,Yes,1,2,-1
Male,Black,17,Shelby,Tennessee,Shotgun,,Yes,1,2,-1
Male,White,19,Riverside,California,Rifle,,Yes,1,2,-1
Male,White,29,Salt Lake,Utah,Handgun,,Yes,1,2,-1
Male,White,21,Northampton,Pennsylvania,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,34,Orleans,Louisiana,Handgun,,Yes,1,2,22
Male,Black,27,District of Columbia,District of Columbia,Handgun,,No,1,2,14
Male,Black,23,Guilford,North Carolina,Handgun,Stranger,Yes,1,2,-1
Female,White,43,Manatee,Florida,Handgun,Wife,Yes,0,2,-1
Male,Black,16,East Baton Rouge,Louisiana,Handgun,Acquaintance,Yes,1,3,15
Male,White,34,Ector,Texas,Knife,Stranger,Yes,1,1,-1
Male,Black,46,Wayne,Michigan,Blunt Object,,No,0,3,-1
Male,White,50,Gwinnett,Georgia,Knife,Acquaintance,Yes,0,1,-1
Female,White,21,Richardson,Nebraska,Handgun,Acquaintance,Yes,1,0,-1
Male,White,99,Newport News,Virginia,Blunt Object,,Yes,0,2,-1
Male,Black,22,New York,New York,Handgun,,Yes,1,2,7
Female,White,19,Powell,Kentucky,Handgun,Wife,Yes,1,0,-1
Male,White,32,Callahan,Texas,Shotgun,Wife,Yes,1,1,-1
Female,White,83,Montgomery,Maryland,Blunt Object,Acquaintance,Yes,0,2,-1
Male,White,66,Jefferson,Texas,Knife,,No,0,2,-1
Female,,99,Clark,Nevada,,,No,0,2,-1
Female,Black,38,Crisp,Georgia,Handgun,Stranger,Yes,1,0,-1
Male,White,21,Williamsburg,Virginia,Handgun,Acquaintance,Yes,1,1,-1
Male,Black,37,Harford,Maryland,Handgun,Stranger,Yes,1,3,-1
Female,White,1,Hillsborough,Florida,Blunt Object,Daughter,Yes,1,2,-1
Male,Black,15,Van Buren,Michigan,Handgun,Acquaintance,Yes,1,4,-1
Male,White,41,Los Angeles,California,Handgun,,Yes,1,2,16
Male,Black,65,Dorchester,South Carolina,,Acquaintance,Yes,0,4,-1
Male,White,1,Cape May,New Jersey,,Daughter,Yes,1,1,-1
Male,Black,22,Riverside,California,Handgun,Friend,Yes,1,2,-1
Male,White,39,Allen,Indiana,Knife,,Yes,1,2,-1
Male,Black,16,Mobile,Alabama,Handgun,Acquaintance,Yes,1,2,71
Male,Black,41,Allegheny,Pennsylvania,Firearm,,No,1,2,-1
Female,White,45,Cook,Illinois,Handgun,Stranger,Yes,0,2,-1
Male,Black,33,Kent,Michigan,Knife,Acquaintance,Yes,1,2,-1
Male,Black,26,Franklin,Ohio,Handgun,,No,1,2,-1
Female,Black,40,Washoe,Nevada,Blunt Object,,No,1,4,-1
Male,Black,16,Wayne,Michigan,Handgun,,No,1,3,17
Male,White,33,Dade,Florida,Knife,,Yes,1,2,-1
Male,Black,20,Gaston,North Carolina,Handgun,Acquaintance,Yes,1,2,-1
Female,White,78,Nassau,New York,Knife,Stranger,Yes,0,2,-1
Male,Black,21,New York,New York,Handgun,,No,1,2,7
Male,Black,60,Hudson,New Jersey,Knife,Stranger,Yes,0,3,-1
Male,White,40,Sumter,Florida,Handgun,,Yes,1,4,-1
Female,White,47,Carroll,Maryland,Blunt Object,Acquaintance,Yes,0,0,-1
Male,White,25,Pulaski,Arkansas,Rifle,Husband,Yes,1,2,-1
Male,Black,27,Davidson,Tennessee,Handgun,,No,1,3,66
Male,Black,6,Sacramento,California,Knife,Son,Yes,1,2,-1
Male,White,34,Los Angeles,California,Handgun,Neighbor,Yes,1,2,-1
Male,Black,27,Franklin,Ohio,Handgun,Stranger,Yes,1,2,-1
Male,Black,65,Phillips,Arkansas,Knife,Acquaintance,Yes,0,4,-1
Male,White,37,Douglas,Nebraska,Handgun,Stranger,Yes,1,2,-1
Male,White,56,Marion,Indiana,Knife,Acquaintance,Yes,0,2,-1
Female,Black,36,Philadelphia,Pennsylvania,Handgun,Wife,Yes,1,2,-1
Male,White,47,White,Georgia,Handgun,,Yes,0,4,-1
Male,White,65,Spartanburg,South Carolina,Handgun,Acquaintance,Yes,0,2,-1
Male,White,32,Grand,Colorado,,Friend,Yes,1,1,-1
Male,White,17,Orange,California,Handgun,Stranger,Yes,1,2,-1
Male,Black,40,Los Angeles,California,Suffocation,Friend,Yes,1,2,-1
Male,White,7,De Soto,Louisiana,Handgun,Son,Yes,1,1,-1
Female,White,41,Fulton,Georgia,Shotgun,Ex-Wife,Yes,0,0,-1
Male,White,28,Sarasota,Florida,Handgun,,Yes,1,4,-1
Male,Black,24,Cuyahoga,Ohio,Blunt Object,,No,1,2,-1
Female,White,71,Lauderdale,Alabama,,Wife,Yes,0,2,-1
Female,Black,32,San Bernardino,California,Handgun,Girlfriend,Yes,1,2,-1
Male,Black,30,Davidson,Tennessee,Knife,Acquaintance,Yes,1,3,-1
Female,White,37,Lucas,Ohio,Knife,,No,0,2,-1
Male,Black,23,Cuyahoga,Ohio,Handgun,,Yes,1,2,25
Male,White,49,Los Angeles,California,Handgun,,No,0,2,16
Male,Black,18,Hennepin,Minnesota,Handgun,Acquaintance,Yes,1,3,64
Male,White,25,Douglas,Nebraska,Handgun,Stranger,Yes,1,2,-1
Female,Black,34,Bibb,Georgia,Knife,,No,1,2,-1
Male,White,32,Greenville,South Carolina,Knife,Friend,Yes,1,4,-1
Male,Black,25,Wayne,Michigan,,Stranger,No,1,3,58
Male,,36,New York,New York,Handgun,Acquaintance,Yes,1,2,1
Male,White,43,Wayne,Michigan,Firearm,,No,0,2,-1
Male,Asian/Pacific Islander,44,Harris,Texas,Handgun,,Yes,1,2,-1
Male,White,25,Cook,Illinois,Handgun,,No,1,2,41
Male,Black,21,Davidson,Tennessee,Knife,Acquaintance,Yes,1,3,-1
Male,White,41,Oneida,New York,Handgun,,No,1,2,-1
Male,Black,37,Shelby,Tennessee,Knife,Acquaintance,Yes,1,2,-1
Female,White,23,Jackson,Missouri,Fire,,Yes,1,2,-1
Male,White,36,San Bernardino,California,Firearm,Acquaintance,Yes,1,2,-1
Male,White,58,New York,New York,Handgun,Common-Law Husband,Yes,0,4,-1
Male,Black,46,New York,New York,Handgun,,Yes,1,2,7
Male,Black,17,Philadelphia,Pennsylvania,Handgun,Acquaintance,Yes,1,3,33
Male,White,21,Monterey,California,Rifle,,No,1,1,-1
Female,Black,23,Hillsborough,Florida,Blunt Object,,No,1,2,-1
Male,White,72,Bexar,Texas,Blunt Object,Acquaintance,Yes,0,2,-1
Female,Black,26,Lincoln,Georgia,Handgun,Girlfriend,Yes,1,2,-1
Female,White,4,Allegan,Michigan,Blunt Object,Acquaintance,Yes,1,4,-1
Male,Black,21,Mecklenburg,North Carolina,Rifle,,No,1,3,-1
Male,Black,26,Kent,Michigan,Shotgun,Acquaintance,Yes,1,2,-1
Female,White,34,Columbia,Georgia,Handgun,Wife,Yes,1,2,-1
Male,Native American/Alaska Native,28,Robeson,North Carolina,Handgun,Acquaintance,Yes,1,3,-1
Male,White,21,Hudson,New Jersey,Handgun,Stranger,Yes,1,4,-1
Male,White,46,Lincoln,Washington,Handgun,Employer,Yes,0,2,-1
Male,White,21,Cumberland,North Carolina,Handgun,,Yes,1,2,-1
Male,White,19,Bannock,Idaho,Rifle,Acquaintance,Yes,1,1,-1
Female,White,27,Berkeley,West Virginia,Blunt Object,,No,1,0,-1
Female,White,48,Hartford,Connecticut,Blunt Object,,No,0,0,-1
Male,White,29,Clark,Nevada,Handgun,,No,1,2,78
Male,White,36,Maricopa,Arizona,Handgun,Family,Yes,1,2,-1
Male,Black,42,Fulton,Georgia,Handgun,Boyfriend,Yes,1,3,-1
Male,Black,26,St. Louis city,Missouri,Handgun,Acquaintance,Yes,1,2,47
Male,White,43,Hampden,Massachusetts,Handgun,Stranger,Yes,0,2,-1
Male,Black,37,District of Columbia,District of Columbia,Fire,,Yes,1,2,-1
Male,White,32,New York,New York,Handgun,,No,1,2,1
Male,White,33,Manatee,Florida,Firearm,,No,1,2,-1
Male,Black,35,Montgomery,Ohio,Handgun,Friend,Yes,1,2,-1
Female,Black,17,Cook,Illinois,Handgun,Girlfriend,Yes,1,2,-1
Female,White,10,Los Angeles,California,Handgun,Family,Yes,1,2,-1
Male,Black,20,Milwaukee,Wisconsin,Handgun,,No,1,2,30
Male,White,83,Santa Barbara,California,Shotgun,,No,0,2,-1
Male,White,42,Fairfield,Connecticut,Blunt Object,,No,0,2,-1
Female,White,38,Warren,Ohio,Drowning,,No,0,0,-1
Female,White,41,Clayton,Georgia,Handgun,Common-Law Wife,Yes,0,2,-1
Male,White,22,Larimer,Colorado,Knife,Acquaintance,Yes,1,1,-1
Male,Black,27,Madison,Tennessee,Blunt Object,Acquaintance,Yes,1,3,-1
Male,White,56,Marlboro,South Carolina,Handgun,Stranger,Yes,0,4,-1
Male,White,27,San Mateo,California,Handgun,,Yes,1,2,-1
Female,White,28,Leon,Florida,,,No,1,0,-1
Male,White,28,Caddo,Louisiana,Shotgun,Acquaintance,Yes,1,2,-1
Female,White,18,Broward,Florida,Knife,Family,Yes,1,2,-1
Male,White,15,Los Angeles,California,Handgun,,Yes,1,2,16
Male,White,48,Dade,Georgia,Shotgun,Acquaintance,Yes,0,2,-1
Male,Black,42,Essex,New Jersey,Handgun,,No,1,3,36
Male,White,72,Hidalgo,Texas,Suffocation,,No,0,2,-1
Male,Black,31,Los Angeles,California,Knife,Stranger,No,1,3,-1
Male,Black,44,Dallas,Texas,Blunt Object,Acquaintance,Yes,1,2,-1
Male,White,19,Pierce,Washington,Handgun,Husband,Yes,1,1,-1
Male,Black,19,Harford,Maryland,Handgun,,No,1,3,-1
Male,White,57,Wayne,Michigan,Handgun,Acquaintance,Yes,0,2,-1
Male,White,27,Jackson,Missouri,Handgun,Acquaintance,Yes,1,2,-1
Male,Black,30,New York,New York,Handgun,Stranger,Yes,1,2,3
Male,Black,26,Cook,Illinois,Handgun,,No,1,3,28
Male,White,63,Orange,California,Knife,Stranger,No,0,2,-1
Male,Black,36,Baltimore city,Maryland,Handgun,,No,1,2,6
Male,Black,16,Dougherty,Georgia,Handgun,Acquaintance,Yes,1,3,-1
Male,White,33,Saginaw,Michigan,Handgun,Son,Yes,1,2,-1
Male,White,30,Kootenai,Idaho,Knife,Acquaintance,Yes,1,1,-1
Male,Black,41,Travis,Texas,Blunt Object,Acquaintance,Yes,1,2,-1
Female,White,33,Mahoning,Ohio,Handgun,,Yes,1,2,-1
Female,White,58,Alexandria,Virginia,Handgun,Wife,Yes,0,4,-1
Female,Black,15,Essex,New Jersey,Handgun,Stranger,Yes,1,2,-1
Male,Black,19,Jefferson,Louisiana,Handgun,Acquaintance,Yes,1,3,79
Male,White,56,Travis,Texas,Strangulation,Acquaintance,Yes,0,2,-1
Female,White,44,Branch,Michigan,Strangulation,Acquaintance,Yes,0,0,-1
Male,Black,42,Richmond,Virginia,Handgun,,No,1,3,51
Male,Black,25,Telfair,Georgia,Handgun,,Yes,1,3,-1
Male,Black,30,Philadelphia,Pennsylvania,Knife,Acquaintance,Yes,1,3,80
Male,Black,23,New York,New York,Handgun,,No,1,2,7
Male,Black,34,Dade,Florida,Firearm,,Yes,1,2,81
Male,Black,64,Philadelphia,Pennsylvania,Suffocation,Neighbor,Yes,0,2,-1
Female,White,20,Madison,Nebraska,Handgun,,No,1,0,-1
Male,Black,22,Orange,New York,Strangulation,,No,1,3,-1
Male,White,66,Wayne,Michigan,Handgun,Acquaintance,Yes,0,2,-1
Male,Black,47,Okeechobee,Florida,Rifle,,No,0,4,-1
Male,Black,23,Milwaukee,Wisconsin,Handgun,,Yes,1,2,30
Male,Black,28,Shelby,Tennessee,Handgun,Family,Yes,1,2,-1
Male,White,41,Ellis,Texas,Blunt Object,Acquaintance,Yes,0,4,-1
Female,Black,38,Wayne,Michigan,Knife,,No,1,2,-1
Male,Black,27,Pinellas,Florida,Blunt Object,,Yes,1,2,-1
Male,White,21,Winnebago,Illinois,Handgun,,Yes,1,1,-1
Male,Black,21,Clayton,Georgia,Handgun,Stranger,Yes,1,2,-1
Male,Black,23,Phillips,Arkansas,Handgun,Acquaintance,Yes,1,4,-1
Male,Black,24,Jefferson,Arkansas,Gun,,Yes,1,3,-1
Male,White,49,Richland,Ohio,Handgun,Acquaintance,Yes,0,2,-1
Male,White,20,San Bernardino,California,Handgun,Stranger,Yes,1,2,60
Female,White,44,Pima,Arizona,Handgun,Wife,Yes,0,2,-1
Male,White,81,Sullivan,Tennessee,Knife,,Yes,0,4,-1
Female,White,42,Calhoun,Alabama,Shotgun,,No,0,2,-1
Male,Black,28,Cook,Illinois,Handgun,,Yes,1,3,28
Male,Black,22,Forsyth,North Carolina,Handgun,,No,1,3,-1
Male,White,23,Harris,Texas,Handgun,,No,1,2,62
Female,Black,35,Collin,Texas,Handgun,Girlfriend,Yes,1,0,-1
Male,Black,32,Richland,Ohio,Handgun,Acquaintance,Yes,1,3,-1
Male,Black,16,Cook,Illinois,Handgun,Stranger,Yes,1,3,24
